ProductName,Category,SubCategory,Revenue,NetRevenue,Profit,UnitsSold,ReturnRate,AvgMargin
Product_17,Beauty,D,94565.63,78324.2776,24167.716539188223,404,0.07407407407407407,0.3222291409468148
Product_55,Electronics,B,94565.56,79547.2568,25386.238805176854,395,0.1346153846153846,0.31848349899999434
Product_185,Clothing,B,94561.87,80051.1171,26470.116772349473,363,0.019230769230769232,0.3540307870848551
Product_177,Home,A,94560.84,79369.0769,23423.716305984613,356,0.06818181818181818,0.32399434553611867
Product_141,Beauty,C,94553.2,76699.269,23428.662644403204,343,0.06382978723404255,0.3075960402657539
Product_181,Food,A,94550.74,80093.2175,27508.561255984056,388,0.11764705882352941,0.3249313731240748
Product_170,Electronics,D,94547.58,79068.0013,28221.151928391566,373,0.10909090909090909,0.3453442866809751
Product_41,Beauty,B,94524.22,81102.77100000001,24331.065327492313,360,0.038461538461538464,0.3253656353422594
Product_23,Beauty,C,94519.39,82505.1817,27982.044835081277,366,0.13636363636363635,0.3165437903944727
Product_36,Electronics,A,94501.3,78846.2753,25921.668483904774,380,0.0196078431372549,0.32256759877564734
Product_188,Beauty,B,94473.53,82098.6191,25115.01247282109,331,0.10869565217391304,0.3207601919438875
Product_152,Home,D,94470.24,78520.4193,26714.78322892564,408,0.03636363636363636,0.3341605580916597
Product_101,Electronics,C,94465.89,82456.375,26319.13469674292,418,0.05555555555555555,0.32088196447179945
Product_23,Electronics,C,94465.87,80880.01479999999,26709.96937750745,342,0.06,0.3265717165831813
Product_121,Clothing,A,94459.36,82514.9912,26511.403108688497,399,0.09090909090909091,0.3050847882697374
Product_120,Electronics,C,94434.11,83254.91159999999,23299.50200822347,331,0.09302325581395349,0.29612938921226273
Product_163,Home,A,94429.52,81965.748,28496.316268956733,331,0.041666666666666664,0.34942215248991365
Product_77,Electronics,C,94428.87,80583.6578,27086.118265360485,329,0.06382978723404255,0.32037632299800217
Product_2,Beauty,D,94417.12,79514.6665,24443.583987193975,355,0.02,0.31754030771748487
Product_139,Beauty,D,94404.56,79693.7195,27106.872268039144,340,0.044444444444444446,0.32449120992405145
Product_29,Clothing,D,94399.02,81032.74279999999,27543.270232212457,327,0.09523809523809523,0.3336112393947701
Product_71,Beauty,A,94386.44,80969.0149,24844.43869664608,407,0.09615384615384616,0.31048686560215516
Product_78,Electronics,C,94384.13,81185.4138,28804.67681028411,339,0.10204081632653061,0.33568457829927
Product_95,Home,C,94373.8,83262.6257,28316.324703134895,364,0.04918032786885246,0.347890038197626
Product_57,Electronics,A,94341.83,79346.4916,26399.13646939908,369,0.0392156862745098,0.32059650248298915
Product_23,Electronics,A,94254.02,82902.72,28939.945503024715,392,0.04,0.3346402977527236
Product_61,Electronics,A,94246.9,80092.8502,24798.385733043157,363,0.09523809523809523,0.3228240311179012
Product_189,Food,A,94240.22,79672.3229,26230.65264553391,372,0.16666666666666666,0.3193416343417491
Product_195,Food,B,94238.15,78818.50110000001,27850.11907852257,375,0.08333333333333333,0.3446531604244427
Product_185,Beauty,B,94208.72,82821.4232,26716.635000356975,368,0.061224489795918366,0.3391127004787686
Product_34,Clothing,D,94196.24,78946.7243,25423.252626320977,392,0.03571428571428571,0.3218045853185046
Product_153,Electronics,A,94183.46,78024.63279999999,23387.620342968672,394,0.125,0.29145041274122024
Product_112,Electronics,C,94168.74,79503.022,27237.937619280816,327,0.041666666666666664,0.31789877931445093
Product_119,Electronics,D,94157.21,81168.3444,30137.137862167707,330,0.11627906976744186,0.3619011284309792
Product_80,Electronics,A,94145.74,79903.8559,25855.705231827575,398,0.09615384615384616,0.33124746118867876
Product_31,Food,C,94136.28,79352.6782,25328.790584665294,398,0.11320754716981132,0.3184027944115919
Product_110,Electronics,C,94118.96,81264.2441,24215.54740162442,361,0.1,0.29728623038926927
Product_151,Clothing,B,94112.33,80508.3484,26324.5019876168,376,0.0425531914893617,0.32767986945999394
Product_1,Electronics,B,94111.45,80618.8732,31027.270390426114,355,0.125,0.365169881525318
Product_123,Home,A,94111.26,81366.5751,26050.407639296478,356,0.0625,0.3359681049458597
Product_44,Electronics,A,94106.28,80401.8076,25956.04038385618,397,0.12962962962962962,0.32773739422383347
Product_191,Home,D,94106.27,80565.8878,26295.201613494573,360,0.10638297872340426,0.33127017855682633
Product_110,Home,D,94097.44,83867.5045,24273.0661897264,383,0.07142857142857142,0.2933981301452967
Product_34,Home,A,94090.06,79202.10859999999,28220.711084539194,412,0.019230769230769232,0.33983888020266223
Product_119,Food,B,94079.99,81503.1297,25608.027063373534,410,0.09259259259259259,0.3258968389505739
Product_81,Clothing,D,94075.93,80413.05589999999,26979.593088982103,355,0.047619047619047616,0.33099265640497694
Product_123,Food,C,94072.62,79977.96370000001,28377.48900707581,396,0.09090909090909091,0.3478871157016382
Product_182,Clothing,C,94069.7,79334.76699999999,25340.18366896603,342,0.1,0.31844965149832194
Product_45,Beauty,B,94066.95,78487.7941,25034.232198712183,331,0.08888888888888889,0.33620941774393215
Product_91,Food,B,94055.51,80770.4207,25227.371572766115,299,0.09302325581395349,0.30140528644210585
Product_47,Clothing,A,94049.46,80856.3829,23231.759095747835,342,0.06521739130434782,0.3203748415353153
Product_130,Electronics,C,94037.09,76361.5597,23337.90580977442,411,0.0784313725490196,0.30974134558816735
Product_197,Beauty,C,94036.97,82257.20319999999,24933.435129702622,329,0.06818181818181818,0.31578914375727934
Product_35,Electronics,C,94029.56999999999,78057.5295,23376.814516959035,363,0.09259259259259259,0.3081046150281203
Product_4,Food,B,93997.72,80266.0224,25664.597725962234,364,0.02127659574468085,0.3195980013700833
Product_124,Clothing,D,93989.16,80112.5475,24688.61283432552,411,0.07017543859649122,0.3162190709068146
Product_149,Food,A,93977.98,79261.675,27211.285814307586,370,0,0.3461661314305756
Product_121,Electronics,C,93966.37,79652.2507,26301.387463632538,411,0.13725490196078433,0.3194037038769533
Product_2,Home,A,93965.89,81505.6587,25931.9229091766,353,0.1276595744680851,0.31874344283640604
Product_133,Beauty,C,93961.88,78982.2843,26943.267412945017,381,0.14,0.3318682502801169
Product_0,Beauty,B,93953.65,78490.6615,24689.701527226825,390,0.017543859649122806,0.31660009797717426
Product_73,Electronics,C,93946.76,79870.555,27507.826693964147,329,0.11904761904761904,0.34589061346053207
Product_182,Home,A,93944.72,82083.1963,26178.15040789887,337,0.06818181818181818,0.3162803742727058
Product_196,Electronics,C,93927.74,80751.2368,25968.721905900115,388,0.038461538461538464,0.3266156849213333
Product_114,Home,C,93919.83,82731.238,26876.327151340432,380,0.022222222222222223,0.3219762332949881
Product_121,Electronics,B,93883.98,79939.4811,25380.016693233873,394,0.02,0.32307234148222086
Product_170,Home,A,93864.16,82018.6928,28661.164742774286,395,0.1111111111111111,0.32524744041575515
Product_153,Food,A,93837.81,79485.7076,25643.99750978906,383,0.08695652173913043,0.31883312182961515
Product_145,Beauty,B,93832.37,78318.6774,25939.19935466907,373,0.05263157894736842,0.3282154779298101
Product_46,Food,A,93824.01,81776.3031,26050.374142277495,324,0.018867924528301886,0.3342908779232226
Product_104,Clothing,B,93802.54,79159.092,24462.20561469551,376,0.06,0.3194844122027047
Product_170,Electronics,C,93800.87,79496.1061,27203.15114584363,355,0.047619047619047616,0.31731778188224163
Product_16,Electronics,B,93789.92,78036.9025,28334.34099817957,395,0.057692307692307696,0.3469292210119036
Product_156,Beauty,D,93786.34,77603.57459999999,24554.313430730053,379,0.10638297872340426,0.3078592656303847
Product_78,Home,C,93778.25,82315.0596,24721.32119371775,347,0.023255813953488372,0.3012603910664207
Product_145,Home,D,93773.22,80324.4158,27077.763909299945,367,0.14,0.3242783339689163
Product_182,Electronics,A,93769.37,79459.1193,24507.975677864466,370,0.02,0.32385192427950854
Product_86,Food,C,93762.56,78787.0176,26469.175175596247,359,0.06,0.3322050983207447
Product_127,Home,D,93749.48,80411.6582,26660.668139697194,334,0.06666666666666667,0.32468116386720486
Product_93,Home,D,93739.69,78273.8894,25696.638912476137,356,0.08695652173913043,0.3219611426799617
Product_94,Home,D,93729.92,79901.8636,26228.37475933804,381,0.0784313725490196,0.31569656369508464
Product_166,Food,C,93722.46,79626.7656,27478.111631341726,363,0.09090909090909091,0.34840477516073143
Product_25,Food,B,93712.9,79339.0157,23835.44072181727,373,0.08333333333333333,0.3129031142627805
Product_160,Clothing,A,93690.96,80225.5052,25776.96958205151,331,0.02040816326530612,0.30957428748776955
Product_53,Clothing,A,93684.65,81885.2211,24500.953045431288,381,0.04081632653061224,0.2999527268614201
Product_42,Beauty,D,93681.63,78123.0444,24467.853506386946,362,0.08163265306122448,0.2983638385797815
Product_15,Electronics,A,93680.59,80515.4712,25457.65370309534,422,0.05263157894736842,0.31162007667676217
Product_153,Food,B,93676.28,80366.0022,25542.850613037295,345,0.08,0.33021571579780623
Product_158,Electronics,C,93668.66,79750.9589,27219.682485974827,364,0.16,0.350761704229011
Product_140,Food,A,93664.68,81239.0979,26615.595486564387,367,0.10204081632653061,0.3149962881735223
Product_85,Beauty,B,93642.96,78227.88190000001,27538.57439568997,377,0.07142857142857142,0.32662649212559897
Product_82,Beauty,D,93623.58,78703.015,27625.00778314336,390,0.12,0.34438557792070057
Product_24,Home,D,93584.37,77100.2628,25983.257723632494,372,0.10416666666666667,0.3261224168429112
Product_105,Electronics,B,93573.97,78765.70270000001,21791.34299031961,341,0.15555555555555556,0.27537325614115366
Product_60,Electronics,C,93573.95,79004.2568,27343.660434849466,339,0.1590909090909091,0.33331332694414684
Product_35,Home,D,93568.25,78984.9811,24170.625627364752,329,0.10204081632653061,0.32332113240466925
Product_174,Electronics,A,93566.78,81122.5091,29200.489955337554,345,0.08333333333333333,0.33313558301742163
Product_170,Home,C,93559.76,78549.9639,24401.579606662257,380,0.1276595744680851,0.3209752545246735
Product_127,Clothing,C,93556.81,79506.5439,27369.1042399301,408,0.1276595744680851,0.3319341058255649
Product_144,Food,C,93550.37,77259.6064,24987.255535735145,343,0.05357142857142857,0.311868233084704
Product_98,Electronics,A,93548.97,80780.6486,27450.26889297384,393,0.0784313725490196,0.3145609823594442
Product_148,Electronics,C,93548.52,78852.7063,22047.802534092778,356,0.09090909090909091,0.31892578985999287
Product_96,Clothing,B,93547.83,79737.4116,27199.33200421872,337,0.13333333333333333,0.3245989108395298
Product_57,Beauty,D,93537.01,81742.9899,28613.031288966384,358,0.10416666666666667,0.3444247507953906
Product_168,Food,D,93532.83,76585.51,25169.219741072196,418,0.05454545454545454,0.32183074749997875
Product_115,Clothing,D,93517.51,80408.7252,26051.804559846663,407,0.09433962264150944,0.33743478611276406
Product_140,Electronics,C,93507.52,81326.6343,26850.977080996985,346,0,0.31383302632684773
Product_105,Food,D,93505.23,79875.1728,26313.124933264968,350,0.02040816326530612,0.3194609003457226
Product_149,Clothing,D,93482.62,77390.0668,23193.659688565836,398,0.05357142857142857,0.30111907366816176
Product_65,Electronics,B,93451.59,82163.4299,23236.713857008803,371,0.021739130434782608,0.28492110375459384
Product_71,Electronics,A,93451.47,80416.3055,25946.733413482132,360,0.10638297872340426,0.31870870226445525
Product_103,Food,B,93448.46,77296.0583,25196.384516955506,371,0.02,0.3301732088926153
Product_129,Beauty,D,93436.71,78122.8807,26576.37691897152,347,0.12244897959183673,0.3288722136995782
Product_43,Electronics,C,93416.97,79641.31970000001,25405.21522023018,343,0.06,0.33248579587334876
Product_196,Food,B,93414.8,77796.0405,25977.279152436622,351,0.125,0.3416840714246559
Product_66,Clothing,A,93402.28,80777.7865,26517.194198434765,337,0.047619047619047616,0.333118055959226
Product_39,Electronics,D,93375.53,78393.7408,27411.82236250676,358,0.09803921568627451,0.33143765613428267
Product_8,Home,A,93367.39,80016.4295,25691.387027515055,404,0.12962962962962962,0.3177357686856758
Product_32,Electronics,C,93328.51,80964.8988,27106.93714772465,395,0.0196078431372549,0.33675671316468236
Product_44,Home,C,93325.04,78783.1671,26114.681002329657,408,0.1016949152542373,0.32460120011334603
Product_48,Electronics,C,93315.21,79044.2783,26696.894732577282,348,0.11627906976744186,0.3360006860512577
Product_146,Beauty,D,93300.44,77899.3325,23383.793288305802,392,0.12244897959183673,0.3141003866149032
Product_88,Electronics,A,93292.92,79770.5119,26681.253032580367,401,0.13333333333333333,0.3262529488909694
Product_41,Home,B,93289.45,79049.5437,23857.8668396617,376,0.04,0.3210427675746572
Product_188,Home,A,93271.45999999999,78445.0455,25204.050165663943,394,0.09090909090909091,0.31463111306409525
Product_172,Clothing,D,93260.89,78857.0785,25063.03077647158,338,0.1111111111111111,0.32403171987002366
Product_127,Food,B,93250.55,79002.3042,24775.64687386269,386,0.06382978723404255,0.31800185689705857
Product_11,Food,D,93229.89,79992.3434,23239.20988909326,421,0.09259259259259259,0.30824092802182346
Product_19,Beauty,B,93188.07,78649.4665,24977.072179044007,351,0.05128205128205128,0.3252738722841386
Product_35,Beauty,B,93179.14,79927.9581,25472.679279324413,357,0.11538461538461539,0.32061067991706493
Product_54,Food,B,93179.02,78122.2344,24060.930422362737,354,0.08,0.3165365181579734
Product_124,Food,B,93172.86,77774.4612,25269.522543833944,388,0.02127659574468085,0.3111956661786032
Product_40,Food,D,93166.7,79211.206,24539.192444933808,382,0.0625,0.31150465055713467
Product_82,Electronics,C,93158.24,81761.2497,23833.63730851582,398,0.1276595744680851,0.3087666737129948
Product_101,Home,D,93156.04,79936.278,26231.953431656228,446,0.05555555555555555,0.3168895336228262
Product_169,Clothing,A,93122.03,77996.7622,27472.164778759565,352,0.06976744186046512,0.3327392518252773
Product_120,Home,D,93119.73,77773.96860000001,26828.75846111583,310,0.023809523809523808,0.3570114001456485
Product_150,Beauty,A,93115.75,78824.0192,27070.189439582682,415,0.07547169811320754,0.32780681451957716
Product_144,Electronics,B,93112.71,78034.359,24249.34548564823,465,0.07017543859649122,0.3163795306451353
Product_7,Food,B,93105.96,81328.2187,25414.645594122805,355,0.03773584905660377,0.31888556188122863
Product_194,Beauty,A,93098.45,77958.9809,23504.071935009397,360,0.044444444444444446,0.316586408882785
Product_15,Beauty,D,93087.21,78149.3615,26437.770481177246,357,0.06,0.35805399164624246
Product_108,Home,D,93075.09,80299.6138,24978.815574825527,348,0.061224489795918366,0.3177596110549281
Product_11,Beauty,D,93062.08,80239.6217,26702.40359835273,331,0.02631578947368421,0.33206322945764755
Product_22,Clothing,B,93044.53,78815.2213,26957.842399853093,386,0.06818181818181818,0.3289845774570993
Product_181,Beauty,C,93044.22,78953.2221,24308.819233119706,374,0.04081632653061224,0.3008864897201587
Product_1,Food,B,93019.01,79359.1531,25444.769486174362,356,0.09615384615384616,0.31250477090181256
Product_42,Clothing,C,93010.67,80807.3944,25721.67689094794,367,0.10869565217391304,0.3139033062007202
Product_18,Home,D,93003.61,79896.7061,25154.89573816257,350,0.041666666666666664,0.3272281646322356
Product_144,Beauty,C,93002.38,82621.0779,28297.69338556183,391,0.1111111111111111,0.332086313310828
Product_171,Clothing,D,92981.78,80067.0357,27124.362558049015,343,0.08888888888888889,0.3393880885737816
Product_163,Electronics,A,92972.41,78880.3933,26686.47040232987,371,0.08695652173913043,0.3132536634721187
Product_4,Clothing,B,92965.07,80075.90580000001,25279.42832807018,344,0.06382978723404255,0.3154263834182812
Product_192,Home,D,92942.72,79947.2304,27485.963811401638,362,0.08163265306122448,0.3235196367849498
Product_178,Home,B,92928.45,78356.6197,24104.16670676227,346,0.021739130434782608,0.31172693667444246
Product_168,Electronics,B,92924.62,81685.7748,25174.857316253074,386,0.11538461538461539,0.3316069191481336
Product_118,Electronics,A,92918.1,78787.3716,28352.83850544945,378,0.08,0.33011950310781796
Product_33,Clothing,D,92906.95,79013.141,24684.05272545847,376,0.07407407407407407,0.31201994384401377
Product_73,Electronics,B,92876.5,79822.9583,24736.319533270926,369,0.02,0.3274407834482132
Product_67,Beauty,C,92875.72,76390.2334,24865.50099232614,359,0.041666666666666664,0.30923144976576705
Product_133,Clothing,C,92869.33,76066.4338,24016.941652141053,389,0.07692307692307693,0.3084961936924656
Product_23,Clothing,D,92853.52,79597.244,27283.65436949561,391,0.02040816326530612,0.3279589089699141
